id,text,date,isheader,noadvert
f9ab4866-413f-5175-bfb5-576fe979d3d7/a10,"27. Guter Wein der Saum à 6 Rthlr, wovon nach Belieben zu haben.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a11,"28. Gute Spanferkel sind bey Mstr. Leonhard Geßler No. 868 an der Thorsteinen.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a12,"29. Ein schönes wohleingerichtetes Paarhäus. lein um bill. Preis.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a13,"30. Ein Stücklein extra guter Wein von 1802 um bill. Preis.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a14,"31. Ein grosser wohlconditionirter nußbaume- ner Kasten, ein guter Feder-Bräter, und à1 30 à 40 Stück steinerne Krüg um billigen Preis.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a15,"32. Chez Lous Baretta, Caffetier No. 1617 Von trouve des veritab es Citrons devénes en gros et en detail, ainsi que des Oranges douces de Malte, le tout nouvellement recu.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a16,"33. Bey Christoph Winkelblech zu St. Johann No. 102 sind folgende Bücher in Commißion ( zu haben: Nachrichten von sehr seitnen Bü- chern. 8. 2 Batz. brisii Lexicon Larino ger- manicum. 8. 3 Bz Das Neue Testameni  mit vielen alten Holzstichen 1592. 8. 10 Btz. r. L'arithmetique par Barême. 8. 179. 10 Bz  Die gereinigte Chiromantia u. Thysognomia mit Kupf. 8. 10 Batz. Schatzkästlein von allerhand Künststücken 8. 16 Btz. Erasmus Unterweisung für einen christlichen Fürsten nebst Portrait in Holzstich, von Käyser Karl. 4. 6. Btz. Geheimniß vortreflicher Mittel und Wunderarzneyen, nebst Kochbuch. 4. 6 Batz. Fabry chimische Schriften, vom Lapis Lhilosophorum 4. 6 Btz. Richardi de bello Civilo gallico. 4. 3 Baz. Ein . Atlas von 86 Charten von 1608. mit latei- nischem Tert, der Titul fehlt. 4. 6 Batz .lsagoge Chronologica. 4. 3 Bz. Cardani de s. Sibtilitate Libri Rxl. 4. 3 Bz. Die Mode ein moralischer Traum eines Helvetiers. e 4. 2 Batz Apocalynsis St. Johanni auf  Syrisch u. Hebräisch. 4 6 Bz. Friedens- schluß zweschen Carl dem V. und Ludw. dem RlV. 4. 2 Batz. Vals de Voluptate ac Vero Bono Libri 1HL 4. 2 Bz. Vita Jacob 1. BernoulliMathem. Celeber et Alii. 4. 3 Bz. Heynes Vorlesung über die griechische Lit- türforscher und Forstmänner, 8. 1804. teratür, Mserpt. 4. 10 Batz. Mémoire, 1 fl. 30 kr. Worte zur Beherzigung derl pour servir à l'Histoire de Christine Reine de Suede, 2 Vol. 4 10 Baz. Pasigraphie ou att pr. étre lu dans toutes les langues sans Wienerische Wegweiser, oder Beschreibung traduction. 4. 6 Bz. Solothurnischer Schau- platz und Chronik. 4. 20 Btz","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a17,"34. Ein soviel als neuer seegrüner Eck-Ofen,","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a18,"35. Schöne Spanferkel sind bey Mstr. Friedr. Roth, Beck No. 860 an der Thorsteinen zu haben.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a19,"36. 18 Saum Zins- und Zehnten-Wein von Kilchen und Eimeldingen der Saum à 44 Rthlr. bey Lucas Grillo, Kufer zu er-","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a2,"20. Guter ächter angemachter Senf von Diion ist das Kächelein à 142 Batzen im Bericht- haus zu haben.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a20,"37. Zwey Mannensitz und ein Grabstein in der St. Theodor-Kirche, ist sich beym Siegrist allda anzumelden.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a22,"38. Bey Hier; Ifelkn, Säger ist ein grosser Grund-Känel um bill Preis in Commißion zu haben.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a23,"39. In No. 157 auf dem Fischmarkt findet man neben allen Sorten Spezereywaaren alles um billigen Preis; und man offerirt auch Mandeln, ohne und mit Schaalen. Rauch- und Schnup tabak aller nut mög- lichen Sorten; englische Wachs-Tabletten für Schuh und Steefel zu putzen; Hüner- augenbalsam, in janischer Weyhrauch, Stahltafeln die Messer scharf zu machen, kalie Versilberung, Zahnpulver, Dinten- pulver, Fleckpulver, Rasterpulver, Essen- tialmelisengeist und Seiffengeist nebst gutem Zucker und Caffee; man erwartet gütigen Zuspruch!","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a24,"40. Im Bischoffeschen Buchladen ist zu haben: Das Verzeichniß der Herren Ehren- nesand- ten in Bern. Die Rede seiner Excellenz des Herrn Landammauns von Wattenwyl bey Eröffnung der Tagsatzung in Bern den 4ten Beachmonats. Das Verbrüderungs-  Fest: Eine patriotische allegorie auf die Er- öffnung der eydgenofischen Tagfatzung. 8 kr. Gsetz einer allgemeinen Polizey-Ordnußg für die Handwerker und Krämerey im Can- ton Zürich à 4 kr. Gesetz über das Nieder- lassungs Recht schweizerischer und freinder  Ansässen daselbst. 4 kr. Ende ein s Natus  ranisten, zur Warnung für-unfere Zeiten, nebst einigen nützlichen Betrachtungen. 8. ße à 36 kr.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a25,"41. Ein kupferner Kohlenhafen, ein kupfernes 1. Schifflein und ein kleiner öherner Künst- 1 hafen alles so viel als nen um bill Prs.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a26,"42. Ein soviel als neuer Fry Compagnie Rock nebst grünem Jäcklein und Ueberhosen um bill. Preis.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a27,"43. Ein soviel als neues Bauch-Geschirr, be- stehend aus einer grossen ovalen Bütte samt schönem Kreuz, fünf andere Bütten mit Kreuz, Hoch- und Schwenk-Züber nebst f. übriger Zugehörde sammethaft oder zertheilt,  in Commißion bey Hieronimus Weis, Kübler am Syahlenberg.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a28,"44 Jean Fietta aus Throl ist hier angekommen o mit einem neuen Assortiment französische . und englische Kupferstiche, auch aller Sor- ten Muster zum zeichnen, Landkarten, Pen- sel und Farben zum mahlen, hat seinen Stand unter dem Rathhaus, recommen- dirt sich hiermit bestens.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a29,"45 Eine schöne Uniform samt Armatur für . unter das Stadt-Regiment.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a3,"381. Ein schöner neuer nicht grosser noch stehen- der Kachelofen samt Fuß und Platten aus Mangel Platzes.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a30,"46. Bey J. J. Keller in der Tiefe sind über diesen Sommer hindurch gute Geiskäse zu haben.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a31,"47 In No. 1072. in der Tiefe ist schöne Schaafwolle und Ristengarn zu haben.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a32,"48. Ein großer Spiegel mit schwarzer Rahme ein nußbaumen Uhrengehäus und Tische t von unterschiedlichen Größen, eine große steinerne Platte, ein Vogelörgelein, alles um billigen Preis.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a33,"49. Ein extra schöner schwarzer taffeter Wei- berrock, eine lange und eine kurze taffete Mantille, im Berichthaus in Commission.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a4,"22. Zwey no h in gutem Stand sich befindende ovale Faß, jedes circa 50 à 60 Saum haltend.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a5,"23. Extra fein Baumöhl à 11 Batzen das tb in No. 41 in der St Johannvorstadt::","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a6,"24 In der Schweighauserschen Buchhandlung ist zu haben: Zschokke Alpenwälder für Na- Eltern über die Schutzblattern, sonst auch Kuhpocken genannt, 8. 1804. 10 kr. Der der Merkwürdigkeiten Wiens, 8. 1802. 2 fl. mit Kupfern. Gedike italienisch- deutsches Lesebuch, von Philippi herausgegeben, 8. und zwey Faß in Eisen gebunden. 1804. 1 fl 30 kr. Paraklet, oder Gedan- ken, Erfahrungen, Tröstungen ꝛc. für Lei- dende und Freunde der Leidenden, 2 Thle. 33. 1804. 3 fl. Versuch populärer Kanzel r eden, Homilien ꝛc. von Chr. E. Korn. 8. 1184. 1 fl. 16 kr.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a7,"5. 1 0uis Barretta, Caffetier No. 1617 hat so fragen. eben frisch erhalten veritable Genueser. Citro. nen, wo er en gros und en délail verkauft , wie auch süsse Orangen von Maltha womit er sich bestens empfiehlt.","1804-06-21","",""
f9ab4866-413f-5175-bfb5-576fe979d3d7/a9,"26. Im Berichthaus st ein Stück extra seine ächte Brabander- Spitzen in Commißion zu r haben.","1804-06-21","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a1,"18. Min verlangt aus einem respt. Handels- haus aus Lodle einen Knaben Tauschweis gegen eine Tochter zur Erlernung der Sprache allhier zu placiren; besonders aber wünschte min daß es sich fügte diesen Kna- den in einem Handelshaus von Specerey oder Farbenwaaren zu placiren; wo dersel- be etwa bey müßigen Stunden, einige Be- schäftigung erhielt.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a10,"37. Ein Knab von 15 Jahren von sehr gutem Haus, in der Grafschaft Neuschatel, wel- cher zur Erlernung der Handlung sich gegen. wärtig hier befindet, wünschte einen Tausch für sich zu finden, vorzüglich wo möglich aher ein Mädchen.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a11,"dit. Eine Weibäperson, welche gute Zeugnisse aufweisen kann, und weiche sich zu allen Hausgeschäfften auch im Garten willig ge- Rauchen liesse, sucht einen Dienst, könnte Kich eintreten.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a12,"29 Ein 19 jähriges Mägdlein von Schwanden, welches vor einigen Jahren mit andern ver- unglückten aus dasigen Gegenden hieher ge- kommen wünschte zu Kindern oder als Un- termagd in einen ehrlichen Dienst zu treten, in Ro. 299 an der Spahlen zu erfragen.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a13,"Verlorne und gefundene Sachen.","1804-03-01","1",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a14,"1. Mittwoch den 15ten Febr. hat ein Kind ein weiß Halstuch mit blauen Flammen und geiben Bördlein verloren, vom Heu- berg durch die Spahlenvorstadt, das Platz- gäßlein über den Petersplatz bis in die Lottergaß; der ehrliche Finder ist ersuch es gegen Erkenntlichkeit in No. 274. zu bringen.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a15,"2. Den 20ten des vorigen Monats hat jemand ein weisbiechen Redhörnlein verloren, da nun der, so es verloren, kaum ohne das selbe seyn kann, so wünschte er, der Fin- der, dem es nichts dienen kann, möchte es gegen ein halben Gulden ins Bericht- haus liefern.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a16,"3. Donnerstag als den 23ten Febr. hat eine Magd ein Paar floretseidene Handschuh von der Eisengaß bis zu St. Peter verloren; sollten sie in ehrliche Hände gekommen seyn, so bittet man sie gegen Erkenntlichkeit in No. 565 zu St. Peter zu bringen.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a17,"4. Es wird ein halb alter grüner Paraplüe vermißt, welcher aus Versehen bey jemand stehen geblieben, ein Freund der denselben in No. 627 schickt, kann eine Belohnung  dafür erwarten.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a18,"5. Den 24ten Febr. hat jemand eine goldene Sackuhr worinn der Name Morel à Bour- honne gestanden, und am Stiehl gelötet  war, im Herausgehen durchs Steinenthor beym Bernbullischen Guth vorbey bis nach 7 Mönchenstein verloren; er bittet den Finder sie gegen eine anständige Belohnung ins Berichthaus zu liefern; auch werden die Herrn Uhrenmacher und Goldarbeiter ersucht falls ihnen eine solche sollte zum Verkauf angetragen werden, sie inne zu behalten und im Berichthaus es anzuzeigen, wofür man erkenntlich seyn wird.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a19,"6. Dienstag den 21ten Febr. ist ein langer grauseidener gestrickter Fingerhandschuh von der Steinen bis ins klein Basel verloren ge- gangen, man bittet den Finder ihn gegen Erkenntlichkeit ins Berichte aus zu liefern.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a2,"19. Man wünschte einen wackern jungen Men- schen von Schaffhausen, welcher ordentlich schreiben und rechnen kann, auch einen gu- ten Anfang im französischen hat, in ein hie- siges Handelshaus auf 6 Jahre ohne Lehr- geld zu placiren.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a20,"7. Montag den 27ten Hornung Abends hat jemand vom Blumenplatz die Schneidergaß und den Spahlenberg hinauf, über den Heuberg und St. Leonhards-Graben, bis Mitte der vorderen Steinen, und von dort die Gerber- und Schneidergaß ab wieder zurück, einen goldenen Ohrenring verloren, zn sollte selbiger in ehrliche Hände gefallen seyn, so ersucht man, gegen ein, dem Werth angemessenes Trinkgeld, um gütige Rückgabe durchs Berichthaus, allwo der Camerad zu sehen ist.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a21,"1 8. Wer letzten Mittwoch den 22ten Febr. auf dem Tanzboden zum Schlüssel einen grossen gelblichten, unten mit einem Stiftf versehenen Wälderstock, zu geliebten Handen genommen hat, ist höflich ersucht ihn zu das Berichthaus zu liefern wofür man er- kenntlich seyn wird.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a23,"29. Dienstag den 28ten Februar ist ein golden. Ohrenring von der Gerbergaß, die Streit- gaß hinauf bis ans Aeschenthor verloren ge- gangen, man bittet den Finder ihn gegen den Werth des Golts ins Berichthaus zu liefern, wo der Camarad zu sehen ist.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a24,"10. Dienstag den 28ten Febr. ist Abends ein Finger-Pelzhandschuh an der Freyenstrasse verloren gegangen, der Finder ist ersucht ihn ins Berichthaus zu liefern wo der Ca- marat zu sehen ist gegen Erkenntlichkeit.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a25,"11. Mittwoch den 22ten Febr. ist ein weisses Nastuch S. F. 12. roth gezeichnet von der 1. Zunft zum Schlüssel bis in die Aeschenvor-  stadt verloren gegangen, dem Finder offerirt man durchs Berichthaus ein Trinkgeid für die Nückgabe.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a26,"12. Bey dem letzten Concert-Ball auf der Augustinergaß ist aus Versehen ein Huth verwechselt worden, der Inhaber des andern wird im Berichthaus unterrichtet werden, wo die Auswechselung statt haben kann.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a27,"13. In No. 1596 sind ein paar wollene Kna- ben-Handschuh liegen geblieben, der Eigen- thümer kann solche nach richtiger Beschrei- bung und Erlag des Einschreibgelds allda abholen.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a28,"14. Donnerstag den 23. Febr. ist ein Strichk- seckel von Basin mit einem angefangenen Strumpf von dem Markte bis zu der Post verloren worden, der Finder ist gebeten ihn gegen ein Trinkgeld ins Berichth. abzugeben.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a29,"15. Vor 14 Tagen ist ein Metzgerstahl von der Greiffengaß bis vors Bläsythor verlohren worden, der redliche Finder ist ersucht ihn gegen Erkenntlichkeit zu Herrn Bulacher Metzger zu liefern.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a3,"20. Mademoiselle Fichter recommandirt sich bestens, mit aller Sorten neumodischen Hau- den, wohnt in No. 1736 auf dem Kornmarkt.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a30,"16. Mittwoch den 22. Febr. ist eine meerschau- mene Tabacpfeife vom Kaufhaus, die Huth- gaß hinauf über den Heuberg bis an die Steinen verloren gegangen, der redliche Finder bittet man gegen Erkenntlichkeit um gutige Rückgabe.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a31,"17. Mittwoch den 22. dieses, Abends ist ein weisses Nastuch mit rothen Leisten AE 12 bezeichnet, wovon ein Camarad im Bericht- haus zu sehen ist, nebst einem gewobenen weissen Herren-Handschuh mit NF. marquirt verloren worden, für deren gefällige Rückz gabe in No. 839. man erkenntlich seyn wird.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a32,"18. Letztern Freytag Abends den 24 dies ist ein Mopperhündlein männlicher Art, von mittlerer Größe, schwarzem Kopf und üder den Rücken schwarz gestreift, verlohren ge- gangen: Derjenige Freund, welchem der- selbe zu- oder nachgeloffen, ist ersucht den- selben in No. 1534 abzuliefern, oder dahl zu berichten wo derseibe gegen billige Erlage der bisherigen Kostgebühr und Trinkgeld abgeholt werden könnte.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a33,"19. Ein lederner Handschuh mit Caninichen- haaren gefüttert, ist von der Gerbergaß bis oben an die Streitgaß vor einigen Tagen virloren worden, man ersucht den Finder, ihn ins Berichthaus wo der Camarad zu fehen ist zu liefern. der ich mich bey meinen Freunden und Gön- nern zu geneigtem Zuspruch bestens empfehle. Leonhard de Andreas Burkhardt No. 1547.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a4,"21. Ein junger Mensch von honetten Eltern, der gut schreiben und rechnen kann, such einen Platz entweder für Hausbediente oder in ein Wirthshaus, könnte gleich eintreten.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a5,"12. Ein junger Mensch von 18 Jahren der recht schön und richtig deutsch und französisch schreibt und ordentlich rechnet und im fran- zösischen einige Uebung hat, wünschte in einem Bureau zu arbeiten oder ohnentgeld- lich die Handlung zu erlernen. Er würde sich auch als Ladendiener, zum posten und zu andern Geschäfften willig brauchen lassen, wenn er nur sein Brod verdienen und eiwas dabey lernen könnte, für seine Treue und Redlichkeit kann man gut stehen.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a6,"Auf künftige Johanni wird ein braver Hausknecht gesucht, der nöthigenfalls auch mit Pferden umgehen, und wegen seinem Wohlverhalten gute Zeugniße vorweisen könnte.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a7,"44. Un jeune homme du Pays de. Vaud désire trouver une place pour apprentif dans un nommerce d'épicerie en gros ou dans un grand détail.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a8,"25. Eine ehrbare Weibsperson, welche gut kochen und das Backwerk versteht, wünschte als Köchin oder Stubenmagd einen Platz zu bekommen, sie kann wohl nähen, stricken und spinnen, spricht auch französisch, ist in No. 881. an der Thorsteinen zu erfragen.","1804-03-01","",""
fa0085bd-f4f3-5cb2-a152-659669f3dd1d/a9,"26. Eine hiesige Weibsperson wünschte als Vorgängerin, unterzukommen, sie würde sich zu allem willig finden lassen, oder in Ermanglung dessen in Kundenhäuser zu ge- den des Tags um 2 Batzen.","1804-03-01","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a1,"33. Eine gute große Trommel bey Daniel Schard No. 292 an der Spahlen.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a10,"12. Ein extra gutes Pflaster für viele fast un- heilbare Schäden, ein guter Zahnbalsam Ar alle Arten Zahnschmerzen zu heilen und eine gute Trommel für einen Knaben um billigen Preis.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a12,"43. Eine schöne im Feuer vergoldte Halskette um billigen Preis.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a13,"44. In No. 1654. beym Kaufhaus sind extra schone Zwetschgen, der Becher à 4 Bätzen zu haben, auch Eicheln-Caffe um bll. Preis.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a14,"45. Im FlaxtänderHoof-bey St. Peter ist wieder ein schön Sortiment Indienne an- gekommen, sowohl à 31/22 Rthlr. das Stück als feinere und besonders sehr schöne à 6 fl. für ein Frauenzimmer-Rock, auch sind wieder feine Zäpfen, des 1000 à 40 Batzen und allerhand Papier zu haben.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a15,"46. Ein neuer schöner großer schwarzer Bären- stoß.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a16,"47. Sehr schöne Baselbiether Zwetschgen Pfund- und Becherweis um billigen Preis, in No. 725. auf dem Baarfüsserplatz.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a17,"48. Ein Weibersitz bey der Canzel in der St. Leonhardskirche und ein Mannensitz nahe bey der Canzel, ist sich beym Siegrist allda anzumelden.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a18,"49. Im Creutzgang des Münsters ist ein Grab- stein zu verkaufen.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a19,"50. Bey Heinrich Bientz zum Dolder, sind über die Faßnacht große und kleine Surrere, bis 8 Batzen das Stück; er wird sich auch auf die Klapperen legen, verspricht gute Bedienung.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a2,"34. Ein extra schön mit Seiden brodirtes Chaal im Berichthaus zu sehen.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a20,"51. Bey Herrn Rebers Gärtner vor dem St. Johannthor sind schöne bittere Pomeranzen um billigen Preis zu haben.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a21,"52. Ein soviel als neues Bernerkleidlein um billigen Preis.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a22,"53. Ein mittelmässiger beschlossener Laden, nämlich Gestell samt Laden-Corpus, gutes Oehlgeschirr, Tabakhäfen, Mäslein und alles was dazu gehört, in No. 457. beym Spahlenthurn, allda ist ein soviel als neues gemahltes und gut beschlagenes Kinderwä- gelein, alles um billigen Preis zu haben.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a23,"54. An einer angenehmen Lage vor dem Bläsy- thor an der mittlern Strasse, ist ein Güthlein Gebeth auf alle Tage der Woche 8o. 3 Btzn. nebst einem wohl eingerichten Häuslein samt gutem Zugbrunnen zu verkaufen, einseits neben Herr Iselin, Säger, anderseits an Herrn Miville, Chirurgus, stossend; kann täglich besichtiget werden, ist sich deßhalben  im goldenen Kopf anzumelden.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a24,"55. Ein Greiffenkleidlein um billigen Preis.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a25,"16. In dem Spezierladen am Todtengäßlein, ist schöner Melis-Zucker in kleinen Stöcken","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a26,"Recueil de tous les Actes pour la paix del57. Eine schöne Optique samt Kasten zum auseinander machen und Glas, ist sich deß- wegen in No. 689. anzumelden.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a27,"58. Bey Frau Wittib Fäsch nächst dem Kauf-","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a28,"159. Ein neu Wälderkleid für eine grosse  Person.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a29,"60. Bey J. Holdenecker im kl. Basel ist so  eben angekommen, neueste deutsche Schau-  bühne. 4r Band; enthält drey ganz neue  sehr interessante Stücke. Bis Ende dieses Monats kan auf diese Schaubühne noch mit 1 fl. pr. Band subseribirt werden, nachher kostet der Band 1 fl. 30 kr.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a3,"35. Ein sehr gutes Forte-Piano zwischen 12 und 1 Uhr zu sehen.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a31,"61. Unterschiedliche brauchbare Schulbücher, ein Reiszeug für einen Anfänger, ein Feuerzeug Facon Flintenschloß.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a32,"162. Ein Harnisch mit einer Helebarde und Morgenstern ist zu verkaufen, oder über die Fasznacht an Jemand vertrauten zu ver- leihen.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a33,"63. Bey Ph. H. Hauser auf der Steinen- Brück ist eine Parthey gut Cicory Caffe um sehr biligen Preis zu haben, Centner weis noch biliger, auch einige Kisten frische weisse und marmorirte Marseiller Seiffe; mit Puder und Amlung kann er auch äusserst billig bedienen; und empfiehlt sich zu ge- neigtem Zuspruch.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a34,"64. Duby devant la Poste a recu de nouveau les vinaigres suivans; savoir: à la ciboulette, à la vanille, à la canelle, aux fines herbes, à l'esprit de vin, à Toignon, à l'ail, auf capres, aux anchoix, à l'estragon, & à l'estragon distillé par le verre; lareputation que ces vinaigres ce sont acquerri chez ceux qui en font ulage, tant pat leurs gout excel- lent que par laurs forces, pour les salades & autres chose, rende inutille d'en faire ici l'é- loge qu'ils méritent; il si trouve aussi des vi- naigre de toilette telle que vinaigre pour 6ter le feux du rasoir, aux 4 voleurs, & romain avec une poudre de crême de Tartre de vinaigre pour blanchir & conserver les dents, le tout au plus juste prix.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a35,"65. Schön geräuchter Speck à 4 1/2 Btz, Schür- ken und Hammen à 4 Btz. das Pfund, ist im 1 schwarzen Adler in kl. Basel zu haben.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a36,"66. Eine Grube voll Leder Bau um bll. Prs.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a37,"67. Bey Frau Früh am Herberigberg, No. 194. ist in Commission zu haben: ein Stück Tischtüchertuch auch dienlich zu Servieten, ein schöner nußbaumener Mehlkasten, ein dito zweyschläfrige Bettladen, ein dito Tisch- lein, ein großer glatter Tisch, neue Mann-  und Weiberhemder von selbst gemachtem Tuch, nebst anderen schon bekannten Ar- tickeln mehr alles in billigen Preifen.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a38,"1168. Etliche zwanzig Pfund rein Risten Garn-","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a39,"1 69. In No. 239. an der Ochsengaß in klein 1 Basel ist zu haben, schöne weisse Amlung, die 10 fß à 25 Btz., schöne gedörrte Zwetsch gen, d. 10 tB à 22 Btz., frisch erhaltene 1 Chocolat à 14, 16 und 18 Btz. das tb, dit à de Santé à 22 & 24 Bz., dito à la Vanille à 32Bz., schöne reine Gersten, die 10 ßB à 26 Btz., altes Kirschwasser à 24 Batzen die Maas, Meertrauben beym Faßel genom- men von circa 80 fB à 10 Rthlr.;, gelb Wachs à 22 Btz. das Pfund, und in Com-  mission veritabler Malaga, die große Bou- teille à 18 Btz.","1804-02-09","",""
fa03514b-72c1-55e9-a5be-50eccb6cd434/a4,"36. Un tres bon forte-piano, à voir entres 12 et 1 heure.","1804-02-09","",""
